Payment_ID,Subscription_ID,Customer_ID,Payment_Date,Payment_Method,Amount
PAY000004743,SU00004743,CU000720,2023-05-02,Cash,15.0
PAY000004744,SU00004744,CU000720,2023-05-30,Cash,135.0
PAY000004745,SU00004745,CU000720,2024-05-29,Cash,135.0
PAY000004746,SU00004746,CU000720,2023-07-05,Cash,90.0
PAY000004747,SU00004747,CU000720,2024-07-04,Cash,90.0
PAY000004748,SU00004748,CU000721,2022-12-26,Debit Card,90.0
PAY000004749,SU00004749,CU000721,2023-12-26,Debit Card,90.0
PAY000004750,SU00004750,CU000721,2024-12-25,Debit Card,90.0
PAY000004751,SU00004751,CU000721,2023-04-25,Cash,15.0
PAY000004752,SU00004752,CU000721,2023-05-28,Debit Card,15.0
PAY000004753,SU00004753,CU000721,2023-06-25,Debit Card,15.0
PAY000004754,SU00004754,CU000721,2023-07-23,Debit Card,15.0
PAY000004755,SU00004755,CU000721,2023-08-20,Debit Card,15.0
PAY000004756,SU00004756,CU000721,2023-09-17,Debit Card,15.0
PAY000004757,SU00004757,CU000721,2023-10-15,Debit Card,135.0
PAY000004758,SU00004758,CU000721,2024-10-14,Debit Card,135.0
PAY000004759,SU00004759,CU000722,2022-12-12,Bank Transfer,135.0
PAY000004760,SU00004760,CU000722,2023-12-12,Bank Transfer,135.0
PAY000004761,SU00004761,CU000722,2024-12-11,Bank Transfer,135.0
PAY000004762,SU00004762,CU000722,2023-05-28,Bank Transfer,15.0
PAY000004763,SU00004763,CU000722,2023-06-25,Bank Transfer,15.0
PAY000004764,SU00004764,CU000722,2023-07-23,Debit Card,135.0
PAY000004765,SU00004765,CU000722,2024-07-22,Bank Transfer,135.0
PAY000004766,SU00004766,CU000722,2023-08-19,Bank Transfer,10.0
PAY000004767,SU00004767,CU000722,2023-09-16,Bank Transfer,10.0
PAY000004768,SU00004768,CU000722,2023-10-14,Bank Transfer,10.0
PAY000004769,SU00004769,CU000722,2023-11-11,Bank Transfer,10.0
PAY000004770,SU00004770,CU000722,2023-12-09,Bank Transfer,90.0
PAY000004771,SU00004771,CU000722,2024-12-08,Bank Transfer,135.0
PAY000004772,SU00004772,CU000723,2022-12-05,Credit Card,10.0
PAY000004773,SU00004773,CU000723,2023-01-02,Credit Card,10.0
PAY000004774,SU00004774,CU000723,2023-01-30,Debit Card,10.0
PAY000004775,SU00004775,CU000723,2023-02-27,Credit Card,10.0
PAY000004776,SU00004776,CU000723,2023-03-27,Credit Card,10.0
PAY000004777,SU00004777,CU000723,2023-04-24,Credit Card,10.0
PAY000004778,SU00004778,CU000723,2023-05-22,Credit Card,10.0
PAY000004779,SU00004779,CU000723,2023-06-19,Credit Card,10.0
PAY000004780,SU00004780,CU000723,2023-07-17,Bank Transfer,10.0
PAY000004781,SU00004781,CU000723,2023-08-14,Credit Card,10.0
PAY000004782,SU00004782,CU000723,2023-09-11,Credit Card,90.0
PAY000004783,SU00004783,CU000723,2024-09-10,Credit Card,90.0
PAY000004784,SU00004784,CU000724,2022-12-16,Bank Transfer,10.0
PAY000004785,SU00004785,CU000724,2023-01-13,Debit Card,10.0
PAY000004786,SU00004786,CU000724,2023-02-10,Bank Transfer,90.0
PAY000004787,SU00004787,CU000724,2024-02-10,Bank Transfer,90.0
PAY000004788,SU00004788,CU000724,2025-02-09,Bank Transfer,90.0
PAY000004789,SU00004789,CU000725,2022-12-12,Cash,15.0
PAY000004790,SU00004790,CU000725,2023-01-08,Cash,15.0
PAY000004791,SU00004791,CU000725,2023-02-06,Cash,15.0
PAY000004792,SU00004792,CU000725,2023-03-06,Cash,135.0
PAY000004793,SU00004793,CU000725,2024-03-03,Cash,135.0
PAY000004794,SU00004794,CU000726,2022-12-18,Credit Card,135.0
PAY000004795,SU00004795,CU000726,2023-12-18,Credit Card,135.0
PAY000004796,SU00004796,CU000726,2024-12-17,Credit Card,135.0
PAY000004797,SU00004797,CU000727,2022-12-17,Cash,180.0
PAY000004798,SU00004798,CU000727,2023-12-18,Cash,180.0
PAY000004799,SU00004799,CU000727,2024-12-16,Cash,180.0
PAY000004800,SU00004800,CU000728,2022-12-05,Debit Card,135.0
PAY000004801,SU00004801,CU000728,2023-12-05,Debit Card,135.0
PAY000004802,SU00004802,CU000728,2024-12-04,Debit Card,135.0
PAY000004803,SU00004803,CU000729,2022-12-19,Credit Card,10.0
PAY000004804,SU00004804,CU000729,2023-01-16,Credit Card,10.0
PAY000004805,SU00004805,CU000729,2023-02-13,Credit Card,10.0
PAY000004806,SU00004806,CU000729,2023-03-13,Credit Card,10.0
PAY000004807,SU00004807,CU000729,2023-04-10,Credit Card,10.0
PAY000004808,SU00004808,CU000729,2023-05-08,Credit Card,10.0
PAY000004809,SU00004809,CU000729,2023-06-05,Debit Card,10.0
PAY000004810,SU00004810,CU000729,2023-07-03,Credit Card,10.0
PAY000004811,SU00004811,CU000729,2023-07-31,Credit Card,10.0
PAY000004812,SU00004812,CU000729,2023-08-28,Credit Card,10.0
PAY000004813,SU00004813,CU000729,2023-09-25,Credit Card,90.0
PAY000004814,SU00004814,CU000729,2024-09-24,Credit Card,90.0
PAY000004815,SU00004815,CU000730,2022-12-25,PayPal,15.0
PAY000004816,SU00004816,CU000730,2023-01-22,PayPal,15.0
PAY000004817,SU00004817,CU000730,2023-02-19,PayPal,135.0
PAY000004818,SU00004818,CU000730,2024-02-19,PayPal,135.0
PAY000004819,SU00004819,CU000730,2025-02-18,PayPal,180.0
PAY000004820,SU00004820,CU000731,2022-12-23,Credit Card,10.0
PAY000004821,SU00004821,CU000731,2023-01-20,Credit Card,10.0
PAY000004822,SU00004822,CU000731,2023-02-17,Credit Card,90.0
PAY000004823,SU00004823,CU000731,2024-02-17,Credit Card,90.0
PAY000004824,SU00004824,CU000731,2025-02-16,Credit Card,90.0
PAY000004825,SU00004825,CU000732,2022-12-09,Credit Card,180.0
PAY000004826,SU00004826,CU000732,2023-12-09,Credit Card,180.0
PAY000004827,SU00004827,CU000732,2024-12-08,Credit Card,180.0
PAY000004828,SU00004828,CU000732,2023-03-30,Credit Card,10.0
PAY000004829,SU00004829,CU000732,2023-04-27,Credit Card,90.0
PAY000004830,SU00004830,CU000732,2024-04-26,Credit Card,135.0
PAY000004831,SU00004831,CU000733,2022-12-22,Credit Card,90.0
PAY000004832,SU00004832,CU000733,2023-12-22,Credit Card,90.0
PAY000004833,SU00004833,CU000733,2024-12-21,Credit Card,90.0
PAY000004834,SU00004834,CU000734,2022-12-04,Debit Card,15.0
PAY000004835,SU00004835,CU000734,2023-01-01,Debit Card,15.0
PAY000004836,SU00004836,CU000734,2023-01-29,Debit Card,15.0
PAY000004837,SU00004837,CU000734,2023-02-26,Debit Card,15.0
PAY000004838,SU00004838,CU000734,2023-03-26,Debit Card,15.0
PAY000004839,SU00004839,CU000734,2023-04-23,Debit Card,15.0
PAY000004840,SU00004840,CU000734,2023-05-21,Debit Card,135.0
PAY000004841,SU00004841,CU000734,2024-05-20,Debit Card,180.0
PAY000004842,SU00004842,CU000734,2023-01-14,Debit Card,15.0
PAY000004843,SU00004843,CU000734,2023-02-11,Debit Card,135.0
PAY000004844,SU00004844,CU000734,2024-02-11,Debit Card,135.0
PAY000004845,SU00004845,CU000734,2025-02-10,Debit Card,135.0
PAY000004846,SU00004846,CU000735,2022-12-02,Cash,15.0
PAY000004847,SU00004847,CU000735,2023-01-04,PayPal,15.0
PAY000004848,SU00004848,CU000735,2023-02-01,Credit Card,15.0
PAY000004849,SU00004849,CU000735,2023-03-01,Credit Card,15.0
PAY000004850,SU00004850,CU000735,2023-03-23,Cash,15.0
PAY000004851,SU00004851,CU000735,2023-04-20,Cash,15.0
PAY000004852,SU00004852,CU000735,2023-05-19,Cash,135.0
PAY000004853,SU00004853,CU000735,2024-05-23,Credit Card,135.0
PAY000004854,SU00004854,CU000736,2022-12-19,Credit Card,135.0
PAY000004855,SU00004855,CU000736,2023-12-19,Credit Card,135.0
PAY000004856,SU00004856,CU000736,2024-12-18,Credit Card,135.0
PAY000004857,SU00004857,CU000737,2022-12-19,Debit Card,10.0
PAY000004858,SU00004858,CU000737,2023-01-16,Debit Card,10.0
PAY000004859,SU00004859,CU000737,2023-02-13,Debit Card,10.0
PAY000004860,SU00004860,CU000737,2023-03-13,Debit Card,10.0
PAY000004861,SU00004861,CU000737,2023-04-10,PayPal,90.0
PAY000004862,SU00004862,CU000737,2024-04-09,PayPal,135.0
PAY000004863,SU00004863,CU000738,2022-12-04,Debit Card,135.0
PAY000004864,SU00004864,CU000738,2023-11-28,Cash,180.0
PAY000004865,SU00004865,CU000738,2024-11-26,Cash,180.0
PAY000004866,SU00004866,CU000739,2022-12-28,Credit Card,20.0
PAY000004867,SU00004867,CU000739,2023-01-25,Credit Card,20.0
PAY000004868,SU00004868,CU000739,2023-02-22,Credit Card,20.0
PAY000004869,SU00004869,CU000739,2023-03-22,Credit Card,20.0
PAY000004870,SU00004870,CU000739,2023-04-19,Credit Card,20.0
PAY000004871,SU00004871,CU000739,2023-05-11,Cash,180.0
PAY000004872,SU00004872,CU000739,2024-05-16,Credit Card,180.0
PAY000004873,SU00004873,CU000740,2022-12-01,Credit Card,10.0
PAY000004874,SU00004874,CU000740,2022-12-29,Debit Card,90.0
PAY000004875,SU00004875,CU000740,2023-12-29,Credit Card,90.0
PAY000004876,SU00004876,CU000740,2024-12-28,Debit Card,135.0
PAY000004877,SU00004877,CU000740,2023-03-22,Credit Card,135.0
PAY000004878,SU00004878,CU000740,2024-03-21,Credit Card,135.0
PAY000004879,SU00004879,CU000740,2023-06-07,Credit Card,135.0
PAY000004880,SU00004880,CU000740,2024-06-06,Credit Card,180.0
PAY000004881,SU00004881,CU000741,2022-11-28,Cash,15.0
PAY000004882,SU00004882,CU000741,2022-12-26,Cash,15.0
PAY000004883,SU00004883,CU000741,2023-01-24,Cash,15.0
PAY000004884,SU00004884,CU000741,2023-02-20,Cash,15.0
PAY000004885,SU00004885,CU000741,2023-03-21,Cash,15.0
PAY000004886,SU00004886,CU000741,2023-04-17,Cash,15.0
PAY000004887,SU00004887,CU000741,2023-05-16,Cash,15.0
PAY000004888,SU00004888,CU000741,2023-06-19,Credit Card,15.0
PAY000004889,SU00004889,CU000741,2023-07-10,Cash,15.0
PAY000004890,SU00004890,CU000741,2023-08-14,Bank Transfer,15.0
PAY000004891,SU00004891,CU000741,2023-09-04,Cash,15.0
PAY000004892,SU00004892,CU000741,2023-10-02,Cash,15.0
PAY000004893,SU00004893,CU000741,2023-10-31,Cash,15.0
PAY000004894,SU00004894,CU000741,2023-11-27,Cash,15.0
PAY000004895,SU00004895,CU000741,2024-01-01,Debit Card,15.0
PAY000004896,SU00004896,CU000741,2024-01-24,Cash,15.0
PAY000004897,SU00004897,CU000741,2024-02-20,Cash,15.0
PAY000004898,SU00004898,CU000741,2024-03-20,Cash,15.0
PAY000004899,SU00004899,CU000741,2024-04-22,Credit Card,15.0
PAY000004900,SU00004900,CU000741,2024-05-14,Cash,15.0
PAY000004901,SU00004901,CU000741,2024-06-12,Cash,15.0
PAY000004902,SU00004902,CU000741,2024-07-09,Cash,15.0
PAY000004903,SU00004903,CU000741,2024-08-12,Debit Card,15.0
PAY000004904,SU00004904,CU000741,2024-09-04,Cash,15.0
PAY000004905,SU00004905,CU000741,2024-10-01,Cash,15.0
PAY000004906,SU00004906,CU000741,2024-10-30,Cash,15.0
PAY000004907,SU00004907,CU000741,2024-11-25,Cash,135.0
PAY000004908,SU00004908,CU000741,2023-01-09,Cash,90.0
PAY000004909,SU00004909,CU000741,2024-01-08,Cash,90.0
PAY000004910,SU00004910,CU000741,2023-03-17,Cash,135.0
PAY000004911,SU00004911,CU000741,2024-03-16,Cash,180.0
PAY000004912,SU00004912,CU000742,2022-12-22,Bank Transfer,90.0
PAY000004913,SU00004913,CU000742,2023-12-22,Bank Transfer,90.0
PAY000004914,SU00004914,CU000742,2024-12-21,Bank Transfer,135.0
PAY000004915,SU00004915,CU000743,2022-12-10,Credit Card,180.0
PAY000004916,SU00004916,CU000743,2023-12-10,Credit Card,180.0
PAY000004917,SU00004917,CU000743,2024-12-09,Credit Card,180.0
PAY000004918,SU00004918,CU000743,2023-05-09,Credit Card,90.0
PAY000004919,SU00004919,CU000744,2022-12-09,Cash,90.0
PAY000004920,SU00004920,CU000744,2023-12-16,Debit Card,90.0
PAY000004921,SU00004921,CU000745,2022-12-18,Credit Card,90.0
PAY000004922,SU00004922,CU000745,2023-12-18,Credit Card,90.0
PAY000004923,SU00004923,CU000745,2024-12-17,Credit Card,90.0
PAY000004924,SU00004924,CU000746,2022-12-24,Credit Card,135.0
PAY000004925,SU00004925,CU000746,2023-12-24,Credit Card,135.0
PAY000004926,SU00004926,CU000746,2024-12-23,Credit Card,135.0
PAY000004927,SU00004927,CU000747,2022-12-22,Credit Card,15.0
PAY000004928,SU00004928,CU000747,2023-01-19,Credit Card,135.0
PAY000004929,SU00004929,CU000747,2024-01-19,Bank Transfer,180.0
PAY000004930,SU00004930,CU000747,2025-01-18,Credit Card,180.0
PAY000004931,SU00004931,CU000748,2022-12-20,Debit Card,180.0
PAY000004932,SU00004932,CU000748,2023-12-14,Cash,180.0
PAY000004933,SU00004933,CU000748,2024-12-13,Cash,180.0
PAY000004934,SU00004934,CU000749,2022-11-24,Cash,135.0
PAY000004935,SU00004935,CU000749,2023-11-25,Cash,135.0
PAY000004936,SU00004936,CU000749,2024-11-30,Credit Card,180.0
PAY000004937,SU00004937,CU000750,2022-12-18,Credit Card,10.0
PAY000004938,SU00004938,CU000750,2023-01-15,Credit Card,90.0
PAY000004939,SU00004939,CU000750,2024-01-15,Credit Card,90.0
PAY000004940,SU00004940,CU000750,2025-01-14,Credit Card,90.0
PAY000004941,SU00004941,CU000751,2022-12-14,Credit Card,10.0
PAY000004942,SU00004942,CU000751,2023-01-11,Credit Card,10.0
PAY000004943,SU00004943,CU000751,2023-02-08,Credit Card,90.0
PAY000004944,SU00004944,CU000751,2024-02-08,Credit Card,90.0
PAY000004945,SU00004945,CU000751,2025-02-07,Credit Card,90.0
PAY000004946,SU00004946,CU000752,2022-12-07,Credit Card,10.0
PAY000004947,SU00004947,CU000752,2023-01-04,Credit Card,10.0
PAY000004948,SU00004948,CU000752,2023-02-01,Credit Card,10.0
PAY000004949,SU00004949,CU000752,2023-03-01,Credit Card,10.0
PAY000004950,SU00004950,CU000752,2023-03-29,Credit Card,10.0
PAY000004951,SU00004951,CU000752,2023-04-26,Credit Card,10.0
PAY000004952,SU00004952,CU000752,2023-05-24,Credit Card,10.0
PAY000004953,SU00004953,CU000752,2023-06-21,Credit Card,10.0
PAY000004954,SU00004954,CU000752,2023-07-19,Debit Card,10.0
PAY000004955,SU00004955,CU000752,2023-08-16,Credit Card,90.0
PAY000004956,SU00004956,CU000752,2024-08-15,Credit Card,90.0
PAY000004957,SU00004957,CU000753,2022-12-15,Credit Card,10.0
PAY000004958,SU00004958,CU000753,2023-01-12,Credit Card,10.0
PAY000004959,SU00004959,CU000753,2023-02-09,Credit Card,90.0
PAY000004960,SU00004960,CU000753,2024-02-09,Debit Card,90.0
PAY000004961,SU00004961,CU000753,2025-02-08,Credit Card,135.0
PAY000004962,SU00004962,CU000754,2022-12-26,Credit Card,20.0
PAY000004963,SU00004963,CU000754,2023-01-23,Credit Card,20.0
PAY000004964,SU00004964,CU000754,2023-02-20,Credit Card,180.0
PAY000004965,SU00004965,CU000754,2024-02-20,Credit Card,180.0
PAY000004966,SU00004966,CU000754,2025-02-19,Credit Card,180.0
PAY000004967,SU00004967,CU000755,2022-12-24,Credit Card,15.0
PAY000004968,SU00004968,CU000755,2023-01-21,Credit Card,15.0
PAY000004969,SU00004969,CU000755,2023-02-18,Credit Card,135.0
PAY000004970,SU00004970,CU000755,2024-02-18,Credit Card,135.0
PAY000004971,SU00004971,CU000755,2025-02-17,Credit Card,135.0
PAY000004972,SU00004972,CU000756,2022-12-22,Credit Card,135.0
PAY000004973,SU00004973,CU000756,2023-12-22,Credit Card,135.0
PAY000004974,SU00004974,CU000756,2024-12-21,Credit Card,135.0
PAY000004975,SU00004975,CU000757,2022-12-23,Bank Transfer,90.0
PAY000004976,SU00004976,CU000757,2023-12-23,Bank Transfer,135.0
PAY000004977,SU00004977,CU000757,2024-12-22,Bank Transfer,180.0
PAY000004978,SU00004978,CU000758,2022-12-11,Bank Transfer,10.0
PAY000004979,SU00004979,CU000758,2023-01-08,Bank Transfer,10.0
PAY000004980,SU00004980,CU000758,2023-02-05,Bank Transfer,10.0
PAY000004981,SU00004981,CU000758,2023-03-05,Bank Transfer,90.0
PAY000004982,SU00004982,CU000758,2024-03-04,Bank Transfer,90.0
PAY000004983,SU00004983,CU000759,2022-12-19,Cash,15.0
PAY000004984,SU00004984,CU000759,2023-01-15,Cash,135.0
PAY000004985,SU00004985,CU000759,2024-01-22,Debit Card,180.0
PAY000004986,SU00004986,CU000759,2025-01-15,Cash,180.0
PAY000004987,SU00004987,CU000760,2022-12-10,Bank Transfer,180.0
PAY000004988,SU00004988,CU000760,2023-12-10,Bank Transfer,180.0
PAY000004989,SU00004989,CU000760,2024-12-09,Bank Transfer,180.0
PAY000004990,SU00004990,CU000761,2022-12-20,Debit Card,15.0
PAY000004991,SU00004991,CU000761,2023-01-17,Credit Card,15.0
PAY000004992,SU00004992,CU000761,2023-02-14,Debit Card,135.0
PAY000004993,SU00004993,CU000761,2024-02-14,Debit Card,180.0
PAY000004994,SU00004994,CU000761,2025-02-13,Debit Card,180.0
PAY000004995,SU00004995,CU000762,2022-12-15,Cash,15.0
PAY000004996,SU00004996,CU000762,2023-01-12,Cash,15.0
PAY000004997,SU00004997,CU000762,2023-02-11,Cash,135.0
PAY000004998,SU00004998,CU000762,2024-02-11,Cash,135.0
PAY000004999,SU00004999,CU000762,2025-02-15,Debit Card,135.0
PAY000005000,SU00005000,CU000762,2023-03-26,Cash,135.0
PAY000005001,SU00005001,CU000762,2024-04-01,Credit Card,180.0
PAY000005002,SU00005002,CU000763,2022-12-04,Credit Card,90.0
PAY000005003,SU00005003,CU000763,2023-12-04,Credit Card,90.0
PAY000005004,SU00005004,CU000763,2024-12-03,Credit Card,90.0
PAY000005005,SU00005005,CU000763,2023-03-31,Credit Card,15.0
PAY000005006,SU00005006,CU000763,2023-04-28,Credit Card,15.0
PAY000005007,SU00005007,CU000763,2023-05-26,Credit Card,135.0
PAY000005008,SU00005008,CU000763,2024-05-25,Credit Card,135.0
PAY000005009,SU00005009,CU000764,2022-12-22,Cash,90.0
PAY000005010,SU00005010,CU000764,2023-12-29,Credit Card,135.0
PAY000005011,SU00005011,CU000764,2024-12-23,Cash,135.0
PAY000005012,SU00005012,CU000764,2023-02-03,Credit Card,10.0
PAY000005013,SU00005013,CU000764,2023-02-24,Cash,10.0
PAY000005014,SU00005014,CU000764,2023-03-26,Cash,10.0
PAY000005015,SU00005015,CU000764,2023-04-21,Cash,90.0
PAY000005016,SU00005016,CU000764,2024-04-20,Cash,90.0
PAY000005017,SU00005017,CU000765,2022-12-17,Cash,20.0
PAY000005018,SU00005018,CU000765,2023-01-14,Cash,20.0
PAY000005019,SU00005019,CU000765,2023-02-11,Cash,20.0
PAY000005020,SU00005020,CU000765,2023-03-11,Cash,20.0
PAY000005021,SU00005021,CU000765,2023-04-15,Debit Card,20.0
PAY000005022,SU00005022,CU000765,2023-05-08,Cash,20.0
PAY000005023,SU00005023,CU000765,2023-06-04,Cash,20.0
PAY000005024,SU00005024,CU000765,2023-07-03,Cash,20.0
PAY000005025,SU00005025,CU000765,2023-08-05,Debit Card,20.0
PAY000005026,SU00005026,CU000765,2023-08-26,Cash,20.0
PAY000005027,SU00005027,CU000765,2023-09-23,Cash,20.0
PAY000005028,SU00005028,CU000765,2023-10-23,Cash,20.0
PAY000005029,SU00005029,CU000765,2023-11-20,Cash,20.0
PAY000005030,SU00005030,CU000765,2023-12-17,Cash,20.0
PAY000005031,SU00005031,CU000765,2024-01-14,Cash,180.0
PAY000005032,SU00005032,CU000765,2025-01-14,Cash,180.0
PAY000005033,SU00005033,CU000766,2022-12-15,Credit Card,90.0
PAY000005034,SU00005034,CU000766,2023-12-15,Credit Card,135.0
PAY000005035,SU00005035,CU000767,2022-12-18,Bank Transfer,135.0
PAY000005036,SU00005036,CU000767,2023-12-11,Cash,180.0
PAY000005037,SU00005037,CU000767,2024-12-17,Credit Card,180.0
PAY000005038,SU00005038,CU000768,2022-12-07,Credit Card,10.0
PAY000005039,SU00005039,CU000768,2023-01-04,Credit Card,10.0
PAY000005040,SU00005040,CU000768,2023-02-01,Debit Card,90.0
PAY000005041,SU00005041,CU000768,2024-02-01,Credit Card,90.0
PAY000005042,SU00005042,CU000768,2025-01-31,Credit Card,90.0
PAY000005043,SU00005043,CU000768,2023-03-27,Credit Card,15.0
PAY000005044,SU00005044,CU000768,2023-04-24,Credit Card,15.0
PAY000005045,SU00005045,CU000768,2023-05-22,Credit Card,15.0
PAY000005046,SU00005046,CU000768,2023-06-19,Credit Card,15.0
PAY000005047,SU00005047,CU000768,2023-07-17,Credit Card,15.0
PAY000005048,SU00005048,CU000768,2023-08-14,Credit Card,15.0
PAY000005049,SU00005049,CU000768,2023-09-11,Credit Card,15.0
PAY000005050,SU00005050,CU000768,2023-10-09,Credit Card,15.0
PAY000005051,SU00005051,CU000768,2023-11-06,Credit Card,135.0
PAY000005052,SU00005052,CU000768,2024-11-05,Credit Card,135.0
PAY000005053,SU00005053,CU000769,2022-12-21,Bank Transfer,10.0
PAY000005054,SU00005054,CU000769,2023-01-18,Debit Card,10.0
PAY000005055,SU00005055,CU000769,2023-02-15,Bank Transfer,10.0
PAY000005056,SU00005056,CU000769,2023-03-15,Bank Transfer,10.0
PAY000005057,SU00005057,CU000769,2023-04-12,Bank Transfer,90.0
PAY000005058,SU00005058,CU000769,2024-04-11,Bank Transfer,135.0
PAY000005059,SU00005059,CU000769,2023-02-17,Bank Transfer,90.0
PAY000005060,SU00005060,CU000769,2024-02-12,Cash,90.0
PAY000005061,SU00005061,CU000769,2023-05-16,Bank Transfer,180.0
PAY000005062,SU00005062,CU000770,2022-12-20,Credit Card,15.0
PAY000005063,SU00005063,CU000770,2023-01-17,Debit Card,15.0
PAY000005064,SU00005064,CU000770,2023-02-14,Debit Card,135.0
PAY000005065,SU00005065,CU000770,2024-02-14,Debit Card,135.0
PAY000005066,SU00005066,CU000770,2025-02-13,Debit Card,135.0
PAY000005067,SU00005067,CU000771,2023-01-03,Credit Card,135.0
PAY000005068,SU00005068,CU000771,2024-01-03,Credit Card,180.0
PAY000005069,SU00005069,CU000772,2023-01-24,PayPal,90.0
PAY000005070,SU00005070,CU000772,2024-01-24,PayPal,90.0
PAY000005071,SU00005071,CU000773,2023-01-25,Credit Card,135.0
PAY000005072,SU00005072,CU000773,2024-01-25,Credit Card,135.0
PAY000005073,SU00005073,CU000774,2023-01-07,Credit Card,20.0
PAY000005074,SU00005074,CU000774,2023-02-04,Credit Card,20.0
PAY000005075,SU00005075,CU000774,2023-03-04,Credit Card,20.0
PAY000005076,SU00005076,CU000774,2023-04-01,Credit Card,20.0
PAY000005077,SU00005077,CU000774,2023-04-29,Credit Card,180.0
PAY000005078,SU00005078,CU000774,2024-04-28,Debit Card,180.0
PAY000005079,SU00005079,CU000774,2023-05-09,Credit Card,10.0
PAY000005080,SU00005080,CU000774,2023-06-06,Credit Card,10.0
PAY000005081,SU00005081,CU000774,2023-07-04,Credit Card,10.0
PAY000005082,SU00005082,CU000774,2023-08-01,Debit Card,10.0
PAY000005083,SU00005083,CU000774,2023-08-29,Credit Card,10.0
PAY000005084,SU00005084,CU000774,2023-09-26,Credit Card,10.0
PAY000005085,SU00005085,CU000774,2023-10-24,Credit Card,10.0
PAY000005086,SU00005086,CU000774,2023-11-21,Credit Card,10.0
PAY000005087,SU00005087,CU000774,2023-12-19,Credit Card,10.0
PAY000005088,SU00005088,CU000774,2024-01-16,Debit Card,10.0
PAY000005089,SU00005089,CU000774,2024-02-13,Credit Card,10.0
PAY000005090,SU00005090,CU000774,2024-03-12,Credit Card,10.0
PAY000005091,SU00005091,CU000774,2024-04-09,Credit Card,90.0
PAY000005092,SU00005092,CU000775,2023-01-11,Cash,135.0
PAY000005093,SU00005093,CU000775,2024-01-12,Cash,135.0
PAY000005094,SU00005094,CU000776,2023-01-16,Cash,90.0
PAY000005095,SU00005095,CU000776,2024-01-17,Cash,90.0
PAY000005096,SU00005096,CU000776,2023-04-04,Cash,135.0
