subscription_id,customer_id,phone_id,plan_id,start_date,end_date
SU00004809,CU000729,PH000957,PL0001,2023/6/5,2023/7/2
SU00004810,CU000729,PH000957,PL0001,2023/7/3,2023/7/30
SU00004811,CU000729,PH000957,PL0001,2023/7/31,2023/8/27
SU00004812,CU000729,PH000957,PL0001,2023/8/28,2023/9/24
SU00004813,CU000729,PH000957,PL0002,2023/9/25,2024/9/23
SU00004814,CU000729,PH000957,PL0002,2024/9/24,2025/9/23
SU00004815,CU000730,PH000958,PL0003,2022/12/25,2023/1/21
SU00004816,CU000730,PH000958,PL0003,2023/1/22,2023/2/18
SU00004817,CU000730,PH000958,PL0004,2023/2/19,2024/2/18
SU00004818,CU000730,PH000958,PL0004,2024/2/19,2025/2/17
SU00004819,CU000730,PH000958,PL0006,2025/2/18,2026/2/17
SU00004820,CU000731,PH000959,PL0001,2022/12/23,2023/1/19
SU00004821,CU000731,PH000959,PL0001,2023/1/20,2023/2/16
SU00004822,CU000731,PH000959,PL0002,2023/2/17,2024/2/16
SU00004823,CU000731,PH000959,PL0002,2024/2/17,2025/2/15
SU00004824,CU000731,PH000959,PL0002,2025/2/16,2026/2/15
SU00004825,CU000732,PH000960,PL0006,2022/12/9,2023/12/8
SU00004826,CU000732,PH000960,PL0006,2023/12/9,2024/12/7
SU00004827,CU000732,PH000960,PL0006,2024/12/8,2025/12/7
SU00004828,CU000732,PH000961,PL0001,2023/3/30,2023/4/26
SU00004829,CU000732,PH000961,PL0002,2023/4/27,2024/4/25
SU00004830,CU000732,PH000961,PL0004,2024/4/26,2025/4/25
SU00004831,CU000733,PH000962,PL0002,2022/12/22,2023/12/21
SU00004832,CU000733,PH000962,PL0002,2023/12/22,2024/12/20
SU00004833,CU000733,PH000962,PL0002,2024/12/21,2025/12/20
SU00004834,CU000734,PH000963,PL0003,2022/12/4,2022/12/31
SU00004835,CU000734,PH000963,PL0003,2023/1/1,2023/1/28
SU00004836,CU000734,PH000963,PL0003,2023/1/29,2023/2/25
SU00004837,CU000734,PH000963,PL0003,2023/2/26,2023/3/25
SU00004838,CU000734,PH000963,PL0003,2023/3/26,2023/4/22
SU00004839,CU000734,PH000963,PL0003,2023/4/23,2023/5/20
SU00004840,CU000734,PH000963,PL0004,2023/5/21,2024/5/19
SU00004841,CU000734,PH000963,PL0006,2024/5/20,2025/5/19
SU00004842,CU000734,PH000964,PL0003,2023/1/14,2023/2/10
SU00004843,CU000734,PH000964,PL0004,2023/2/11,2024/2/10
SU00004844,CU000734,PH000964,PL0004,2024/2/11,2025/2/9
SU00004845,CU000734,PH000964,PL0004,2025/2/10,2026/2/9
SU00004846,CU000735,PH000965,PL0003,2022/12/7,2023/1/3
SU00004847,CU000735,PH000965,PL0003,2023/1/4,2023/1/31
SU00004848,CU000735,PH000965,PL0003,2023/2/1,2023/2/28
SU00004849,CU000735,PH000965,PL0003,2023/3/1,2023/3/28
SU00004850,CU000735,PH000965,PL0003,2023/3/29,2023/4/25
SU00004851,CU000735,PH000965,PL0003,2023/4/26,2023/5/23
SU00004852,CU000735,PH000965,PL0004,2023/5/24,2024/5/22
SU00004853,CU000735,PH000965,PL0004,2024/5/23,2025/5/22
SU00004854,CU000736,PH000966,PL0004,2022/12/19,2023/12/18
SU00004855,CU000736,PH000966,PL0004,2023/12/19,2024/12/17
SU00004856,CU000736,PH000966,PL0004,2024/12/18,2025/12/17
SU00004857,CU000737,PH000967,PL0001,2022/12/19,2023/1/15
SU00004858,CU000737,PH000967,PL0001,2023/1/16,2023/2/12
SU00004859,CU000737,PH000967,PL0001,2023/2/13,2023/3/12
SU00004860,CU000737,PH000967,PL0001,2023/3/13,2023/4/9
SU00004861,CU000737,PH000967,PL0002,2023/4/10,2024/4/8
SU00004862,CU000737,PH000967,PL0004,2024/4/9,2025/4/8
SU00004863,CU000738,PH000968,PL0004,2022/12/4,2023/12/3
SU00004864,CU000738,PH000968,PL0006,2023/12/4,2024/12/2
SU00004865,CU000738,PH000968,PL0006,2024/12/3,2025/12/2
SU00004866,CU000739,PH000969,PL0005,2022/12/28,2023/1/24
SU00004867,CU000739,PH000969,PL0005,2023/1/25,2023/2/21
SU00004868,CU000739,PH000969,PL0005,2023/2/22,2023/3/21
SU00004869,CU000739,PH000969,PL0005,2023/3/22,2023/4/18
SU00004870,CU000739,PH000969,PL0005,2023/4/19,2023/5/16
SU00004871,CU000739,PH000969,PL0006,2023/5/17,2024/5/15
SU00004872,CU000739,PH000969,PL0006,2024/5/16,2025/5/15
SU00004873,CU000740,PH000970,PL0001,2022/12/1,2022/12/28
SU00004874,CU000740,PH000970,PL0002,2022/12/29,2023/12/28
SU00004875,CU000740,PH000970,PL0002,2023/12/29,2024/12/27
SU00004876,CU000740,PH000970,PL0004,2024/12/28,2025/12/27
SU00004877,CU000740,PH000971,PL0004,2023/3/22,2024/3/20
SU00004878,CU000740,PH000971,PL0004,2024/3/21,2025/3/20
SU00004879,CU000740,PH000972,PL0004,2023/6/7,2024/6/5
SU00004880,CU000740,PH000972,PL0006,2024/6/6,2025/6/5
SU00004881,CU000741,PH000973,PL0003,2022/12/5,2023/1/1
SU00004882,CU000741,PH000973,PL0003,2023/1/2,2023/1/29
SU00004883,CU000741,PH000973,PL0003,2023/1/30,2023/2/26
SU00004884,CU000741,PH000973,PL0003,2023/2/27,2023/3/26
SU00004885,CU000741,PH000973,PL0003,2023/3/27,2023/4/23
SU00004886,CU000741,PH000973,PL0003,2023/4/24,2023/5/21
SU00004887,CU000741,PH000973,PL0003,2023/5/22,2023/6/18
SU00004888,CU000741,PH000973,PL0003,2023/6/19,2023/7/16
SU00004889,CU000741,PH000973,PL0003,2023/7/17,2023/8/13
SU00004890,CU000741,PH000973,PL0003,2023/8/14,2023/9/10
SU00004891,CU000741,PH000973,PL0003,2023/9/11,2023/10/8
SU00004892,CU000741,PH000973,PL0003,2023/10/9,2023/11/5
SU00004893,CU000741,PH000973,PL0003,2023/11/6,2023/12/3
SU00004894,CU000741,PH000973,PL0003,2023/12/4,2023/12/31
SU00004895,CU000741,PH000973,PL0003,2024/1/1,2024/1/28
SU00004896,CU000741,PH000973,PL0003,2024/1/29,2024/2/25
SU00004897,CU000741,PH000973,PL0003,2024/2/26,2024/3/24
SU00004898,CU000741,PH000973,PL0003,2024/3/25,2024/4/21
SU00004899,CU000741,PH000973,PL0003,2024/4/22,2024/5/19
SU00004900,CU000741,PH000973,PL0003,2024/5/20,2024/6/16
SU00004901,CU000741,PH000973,PL0003,2024/6/17,2024/7/14
SU00004902,CU000741,PH000973,PL0003,2024/7/15,2024/8/11
SU00004903,CU000741,PH000973,PL0003,2024/8/12,2024/9/8
SU00004904,CU000741,PH000973,PL0003,2024/9/9,2024/10/6
SU00004905,CU000741,PH000973,PL0003,2024/10/7,2024/11/3
SU00004906,CU000741,PH000973,PL0003,2024/11/4,2024/12/1
SU00004907,CU000741,PH000973,PL0004,2024/12/2,2025/12/1
SU00004908,CU000741,PH000974,PL0002,2023/1/15,2024/1/14
SU00004909,CU000741,PH000974,PL0002,2024/1/15,2025/1/13
SU00004910,CU000741,PH000975,PL0004,2023/3/23,2024/3/21
SU00004911,CU000741,PH000975,PL0006,2024/3/22,2025/3/21
SU00004912,CU000742,PH000976,PL0002,2022/12/22,2023/12/21
SU00004913,CU000742,PH000976,PL0002,2023/12/22,2024/12/20
SU00004914,CU000742,PH000976,PL0004,2024/12/21,2025/12/20
SU00004915,CU000743,PH000977,PL0006,2022/12/10,2023/12/9
SU00004916,CU000743,PH000977,PL0006,2023/12/10,2024/12/8
SU00004917,CU000743,PH000977,PL0006,2024/12/9,2025/12/8
SU00004918,CU000743,PH000978,PL0002,2023/5/9,2024/5/7
SU00004919,CU000744,PH000979,PL0002,2022/12/16,2023/12/15
SU00004920,CU000744,PH000979,PL0002,2023/12/16,2024/12/14
SU00004921,CU000745,PH000980,PL0002,2022/12/18,2023/12/17
SU00004922,CU000745,PH000980,PL0002,2023/12/18,2024/12/16
SU00004923,CU000745,PH000980,PL0002,2024/12/17,2025/12/16
SU00004924,CU000746,PH000981,PL0004,2022/12/24,2023/12/23
SU00004925,CU000746,PH000981,PL0004,2023/12/24,2024/12/22
SU00004926,CU000746,PH000981,PL0004,2024/12/23,2025/12/22
SU00004927,CU000747,PH000982,PL0003,2022/12/22,2023/1/18
SU00004928,CU000747,PH000982,PL0004,2023/1/19,2024/1/18
SU00004929,CU000747,PH000982,PL0006,2024/1/19,2025/1/17
SU00004930,CU000747,PH000982,PL0006,2025/1/18,2026/1/17
SU00004931,CU000748,PH000983,PL0006,2022/12/20,2023/12/19
SU00004932,CU000748,PH000983,PL0006,2023/12/20,2024/12/18
SU00004933,CU000748,PH000983,PL0006,2024/12/19,2025/12/18
SU00004934,CU000749,PH000984,PL0004,2022/12/1,2023/11/30
SU00004935,CU000749,PH000984,PL0004,2023/12/1,2024/11/29
SU00004936,CU000749,PH000984,PL0006,2024/11/30,2025/11/29
SU00004937,CU000750,PH000985,PL0001,2022/12/18,2023/1/14
SU00004938,CU000750,PH000985,PL0002,2023/1/15,2024/1/14
SU00004939,CU000750,PH000985,PL0002,2024/1/15,2025/1/13
SU00004940,CU000750,PH000985,PL0002,2025/1/14,2026/1/13
SU00004941,CU000751,PH000986,PL0001,2022/12/14,2023/1/10
SU00004942,CU000751,PH000986,PL0001,2023/1/11,2023/2/7
SU00004943,CU000751,PH000986,PL0002,2023/2/8,2024/2/7
SU00004944,CU000751,PH000986,PL0002,2024/2/8,2025/2/6
SU00004945,CU000751,PH000986,PL0002,2025/2/7,2026/2/6
SU00004946,CU000752,PH000987,PL0001,2022/12/7,2023/1/3
SU00004947,CU000752,PH000987,PL0001,2023/1/4,2023/1/31
SU00004948,CU000752,PH000987,PL0001,2023/2/1,2023/2/28
SU00004949,CU000752,PH000987,PL0001,2023/3/1,2023/3/28
SU00004950,CU000752,PH000987,PL0001,2023/3/29,2023/4/25
SU00004951,CU000752,PH000987,PL0001,2023/4/26,2023/5/23
SU00004952,CU000752,PH000987,PL0001,2023/5/24,2023/6/20
SU00004953,CU000752,PH000987,PL0001,2023/6/21,2023/7/18
SU00004954,CU000752,PH000987,PL0001,2023/7/19,2023/8/15
SU00004955,CU000752,PH000987,PL0002,2023/8/16,2024/8/14
SU00004956,CU000752,PH000987,PL0002,2024/8/15,2025/8/14
SU00004957,CU000753,PH000988,PL0001,2022/12/15,2023/1/11
SU00004958,CU000753,PH000988,PL0001,2023/1/12,2023/2/8
SU00004959,CU000753,PH000988,PL0002,2023/2/9,2024/2/8
SU00004960,CU000753,PH000988,PL0002,2024/2/9,2025/2/7
SU00004961,CU000753,PH000988,PL0004,2025/2/8,2026/2/7
SU00004962,CU000754,PH000989,PL0005,2022/12/26,2023/1/22
SU00004963,CU000754,PH000989,PL0005,2023/1/23,2023/2/19
SU00004964,CU000754,PH000989,PL0006,2023/2/20,2024/2/19
SU00004965,CU000754,PH000989,PL0006,2024/2/20,2025/2/18
SU00004966,CU000754,PH000989,PL0006,2025/2/19,2026/2/18
SU00004967,CU000755,PH000990,PL0003,2022/12/24,2023/1/20
SU00004968,CU000755,PH000990,PL0003,2023/1/21,2023/2/17
SU00004969,CU000755,PH000990,PL0004,2023/2/18,2024/2/17
SU00004970,CU000755,PH000990,PL0004,2024/2/18,2025/2/16
SU00004971,CU000755,PH000990,PL0004,2025/2/17,2026/2/16
SU00004972,CU000756,PH000991,PL0004,2022/12/22,2023/12/21
SU00004973,CU000756,PH000991,PL0004,2023/12/22,2024/12/20
SU00004974,CU000756,PH000991,PL0004,2024/12/21,2025/12/20
SU00004975,CU000757,PH000992,PL0002,2022/12/23,2023/12/22
SU00004976,CU000757,PH000992,PL0004,2023/12/23,2024/12/21
SU00004977,CU000757,PH000992,PL0006,2024/12/22,2025/12/21
SU00004978,CU000758,PH000993,PL0001,2022/12/11,2023/1/7
SU00004979,CU000758,PH000993,PL0001,2023/1/8,2023/2/4
SU00004980,CU000758,PH000993,PL0001,2023/2/5,2023/3/4
SU00004981,CU000758,PH000993,PL0002,2023/3/5,2024/3/3
SU00004982,CU000758,PH000993,PL0002,2024/3/4,2025/3/3
SU00004983,CU000759,PH000994,PL0003,2022/12/25,2023/1/21
SU00004984,CU000759,PH000994,PL0004,2023/1/22,2024/1/21
SU00004985,CU000759,PH000994,PL0006,2024/1/22,2025/1/20
SU00004986,CU000759,PH000994,PL0006,2025/1/21,2026/1/20
SU00004987,CU000760,PH000995,PL0006,2022/12/10,2023/12/9
SU00004988,CU000760,PH000995,PL0006,2023/12/10,2024/12/8
SU00004989,CU000760,PH000995,PL0006,2024/12/9,2025/12/8
SU00004990,CU000761,PH000996,PL0003,2022/12/20,2023/1/16
SU00004991,CU000761,PH000996,PL0003,2023/1/17,2023/2/13
SU00004992,CU000761,PH000996,PL0004,2023/2/14,2024/2/13
SU00004993,CU000761,PH000996,PL0006,2024/2/14,2025/2/12
SU00004994,CU000761,PH000996,PL0006,2025/2/13,2026/2/12
SU00004995,CU000762,PH000997,PL0003,2022/12/22,2023/1/18
SU00004996,CU000762,PH000997,PL0003,2023/1/19,2023/2/15
SU00004997,CU000762,PH000997,PL0004,2023/2/16,2024/2/15
SU00004998,CU000762,PH000997,PL0004,2024/2/16,2025/2/14
SU00004999,CU000762,PH000997,PL0004,2025/2/15,2026/2/14
SU00005000,CU000762,PH000998,PL0004,2023/4/2,2024/3/31
SU00005001,CU000762,PH000998,PL0006,2024/4/1,2025/3/31
SU00005002,CU000763,PH000999,PL0002,2022/12/4,2023/12/3
SU00005003,CU000763,PH000999,PL0002,2023/12/4,2024/12/2
SU00005004,CU000763,PH000999,PL0002,2024/12/3,2025/12/2
SU00005005,CU000763,PH001000,PL0003,2023/3/31,2023/4/27
SU00005006,CU000763,PH001000,PL0003,2023/4/28,2023/5/25
SU00005007,CU000763,PH001000,PL0004,2023/5/26,2024/5/24
SU00005008,CU000763,PH001000,PL0004,2024/5/25,2025/5/24
SU00005009,CU000764,PH001001,PL0002,2022/12/29,2023/12/28
SU00005010,CU000764,PH001001,PL0004,2023/12/29,2024/12/27
SU00005011,CU000764,PH001001,PL0004,2024/12/28,2025/12/27
SU00005012,CU000764,PH001002,PL0001,2023/2/3,2023/3/2
SU00005013,CU000764,PH001002,PL0001,2023/3/3,2023/3/30
SU00005014,CU000764,PH001002,PL0001,2023/3/31,2023/4/27
SU00005015,CU000764,PH001002,PL0002,2023/4/28,2024/4/26
SU00005016,CU000764,PH001002,PL0002,2024/4/27,2025/4/26
SU00005017,CU000765,PH001003,PL0005,2022/12/24,2023/1/20
SU00005018,CU000765,PH001003,PL0005,2023/1/21,2023/2/17
SU00005019,CU000765,PH001003,PL0005,2023/2/18,2023/3/17
SU00005020,CU000765,PH001003,PL0005,2023/3/18,2023/4/14
SU00005021,CU000765,PH001003,PL0005,2023/4/15,2023/5/12
SU00005022,CU000765,PH001003,PL0005,2023/5/13,2023/6/9
SU00005023,CU000765,PH001003,PL0005,2023/6/10,2023/7/7
SU00005024,CU000765,PH001003,PL0005,2023/7/8,2023/8/4
SU00005025,CU000765,PH001003,PL0005,2023/8/5,2023/9/1
SU00005026,CU000765,PH001003,PL0005,2023/9/2,2023/9/29
SU00005027,CU000765,PH001003,PL0005,2023/9/30,2023/10/27
SU00005028,CU000765,PH001003,PL0005,2023/10/28,2023/11/24
SU00005029,CU000765,PH001003,PL0005,2023/11/25,2023/12/22
SU00005030,CU000765,PH001003,PL0005,2023/12/23,2024/1/19
SU00005031,CU000765,PH001003,PL0006,2024/1/20,2025/1/18
SU00005032,CU000765,PH001003,PL0006,2025/1/19,2026/1/18
SU00005033,CU000766,PH001004,PL0002,2022/12/15,2023/12/14
SU00005034,CU000766,PH001004,PL0004,2023/12/15,2024/12/13
SU00005035,CU000767,PH001005,PL0004,2022/12/18,2023/12/17
SU00005036,CU000767,PH001005,PL0006,2023/12/18,2024/12/16
SU00005037,CU000767,PH001005,PL0006,2024/12/17,2025/12/16
SU00005038,CU000768,PH001006,PL0001,2022/12/7,2023/1/3
SU00005039,CU000768,PH001006,PL0001,2023/1/4,2023/1/31
SU00005040,CU000768,PH001006,PL0002,2023/2/1,2024/1/31
SU00005041,CU000768,PH001006,PL0002,2024/2/1,2025/1/30
SU00005042,CU000768,PH001006,PL0002,2025/1/31,2026/1/30
SU00005043,CU000768,PH001007,PL0003,2023/3/27,2023/4/23
SU00005044,CU000768,PH001007,PL0003,2023/4/24,2023/5/21
SU00005045,CU000768,PH001007,PL0003,2023/5/22,2023/6/18
SU00005046,CU000768,PH001007,PL0003,2023/6/19,2023/7/16
SU00005047,CU000768,PH001007,PL0003,2023/7/17,2023/8/13
SU00005048,CU000768,PH001007,PL0003,2023/8/14,2023/9/10
SU00005049,CU000768,PH001007,PL0003,2023/9/11,2023/10/8
SU00005050,CU000768,PH001007,PL0003,2023/10/9,2023/11/5
SU00005051,CU000768,PH001007,PL0004,2023/11/6,2024/11/4
SU00005052,CU000768,PH001007,PL0004,2024/11/5,2025/11/4
SU00005053,CU000769,PH001008,PL0001,2022/12/21,2023/1/17
SU00005054,CU000769,PH001008,PL0001,2023/1/18,2023/2/14
SU00005055,CU000769,PH001008,PL0001,2023/2/15,2023/3/14
SU00005056,CU000769,PH001008,PL0001,2023/3/15,2023/4/11
SU00005057,CU000769,PH001008,PL0002,2023/4/12,2024/4/10
SU00005058,CU000769,PH001008,PL0004,2024/4/11,2025/4/10
SU00005059,CU000769,PH001009,PL0002,2023/2/17,2024/2/16
SU00005060,CU000769,PH001009,PL0002,2024/2/17,2025/2/15
SU00005061,CU000769,PH001010,PL0006,2023/5/16,2024/5/14
SU00005062,CU000770,PH001011,PL0003,2022/12/20,2023/1/16
SU00005063,CU000770,PH001011,PL0003,2023/1/17,2023/2/13
SU00005064,CU000770,PH001011,PL0004,2023/2/14,2024/2/13
SU00005065,CU000770,PH001011,PL0004,2024/2/14,2025/2/12
SU00005066,CU000770,PH001011,PL0004,2025/2/13,2026/2/12
SU00005067,CU000771,PH001012,PL0004,2023/1/3,2024/1/2
SU00005068,CU000771,PH001012,PL0006,2024/1/3,2025/1/1
SU00005069,CU000772,PH001013,PL0002,2023/1/24,2024/1/23
SU00005070,CU000772,PH001013,PL0002,2024/1/24,2025/1/22
SU00005071,CU000773,PH001014,PL0004,2023/1/25,2024/1/24
SU00005072,CU000773,PH001014,PL0004,2024/1/25,2025/1/23
SU00005073,CU000774,PH001015,PL0005,2023/1/7,2023/2/3
SU00005074,CU000774,PH001015,PL0005,2023/2/4,2023/3/3
SU00005075,CU000774,PH001015,PL0005,2023/3/4,2023/3/31
SU00005076,CU000774,PH001015,PL0005,2023/4/1,2023/4/28
SU00005077,CU000774,PH001015,PL0006,2023/4/29,2024/4/27
SU00005078,CU000774,PH001015,PL0006,2024/4/28,2025/4/27
SU00005079,CU000774,PH001016,PL0001,2023/5/9,2023/6/5
SU00005080,CU000774,PH001016,PL0001,2023/6/6,2023/7/3
SU00005081,CU000774,PH001016,PL0001,2023/7/4,2023/7/31
SU00005082,CU000774,PH001016,PL0001,2023/8/1,2023/8/28
SU00005083,CU000774,PH001016,PL0001,2023/8/29,2023/9/25
SU00005084,CU000774,PH001016,PL0001,2023/9/26,2023/10/23
SU00005085,CU000774,PH001016,PL0001,2023/10/24,2023/11/20
SU00005086,CU000774,PH001016,PL0001,2023/11/21,2023/12/18
SU00005087,CU000774,PH001016,PL0001,2023/12/19,2024/1/15
SU00005088,CU000774,PH001016,PL0001,2024/1/16,2024/2/12
SU00005089,CU000774,PH001016,PL0001,2024/2/13,2024/3/11
SU00005090,CU000774,PH001016,PL0001,2024/3/12,2024/4/8
SU00005091,CU000774,PH001016,PL0002,2024/4/9,2025/4/8
SU00005092,CU000775,PH001017,PL0004,2023/1/17,2024/1/16
SU00005093,CU000775,PH001017,PL0004,2024/1/17,2025/1/15
SU00005094,CU000776,PH001018,PL0002,2023/1/22,2024/1/21
SU00005095,CU000776,PH001018,PL0002,2024/1/22,2025/1/20
SU00005096,CU000776,PH001019,PL0004,2023/4/9,2024/4/7
SU00005097,CU000776,PH001019,PL0004,2024/4/8,2025/4/7
SU00005098,CU000777,PH001020,PL0004,2023/1/6,2024/1/5
SU00005099,CU000777,PH001020,PL0004,2024/1/6,2025/1/4
SU00005100,CU000777,PH001021,PL0004,2023/4/8,2024/4/6
SU00005101,CU000777,PH001021,PL0006,2024/4/7,2025/4/6
SU00005102,CU000778,PH001022,PL0002,2023/1/14,2024/1/13
SU00005103,CU000778,PH001022,PL0002,2024/1/14,2025/1/12
SU00005104,CU000779,PH001023,PL0001,2023/1/24,2023/2/20
SU00005105,CU000779,PH001023,PL0001,2023/2/21,2023/3/20
SU00005106,CU000779,PH001023,PL0001,2023/3/21,2023/4/17
SU00005107,CU000779,PH001023,PL0002,2023/4/18,2024/4/16
SU00005108,CU000779,PH001023,PL0002,2024/4/17,2025/4/16
SU00005109,CU000779,PH001024,PL0005,2023/2/27,2023/3/26
SU00005110,CU000779,PH001024,PL0006,2023/3/27,2024/3/25
SU00005111,CU000779,PH001024,PL0006,2024/3/26,2025/3/25
SU00005112,CU000779,PH001025,PL0003,2023/5/7,2023/6/3
SU00005113,CU000779,PH001025,PL0003,2023/6/4,2023/7/1
SU00005114,CU000779,PH001025,PL0003,2023/7/2,2023/7/29
SU00005115,CU000779,PH001025,PL0003,2023/7/30,2023/8/26
SU00005116,CU000779,PH001025,PL0003,2023/8/27,2023/9/23
SU00005117,CU000779,PH001025,PL0004,2023/9/24,2024/9/22
SU00005118,CU000779,PH001025,PL0004,2024/9/23,2025/9/22
SU00005119,CU000780,PH001026,PL0006,2023/1/18,2024/1/17
SU00005120,CU000780,PH001026,PL0006,2024/1/18,2025/1/16
SU00005121,CU000781,PH001027,PL0002,2023/1/13,2024/1/12
SU00005122,CU000781,PH001027,PL0002,2024/1/13,2025/1/11
SU00005123,CU000782,PH001028,PL0004,2023/1/19,2024/1/18
SU00005124,CU000782,PH001028,PL0004,2024/1/19,2025/1/17
SU00005125,CU000783,PH001029,PL0001,2023/1/24,2023/2/20
SU00005126,CU000783,PH001029,PL0001,2023/2/21,2023/3/20
SU00005127,CU000783,PH001029,PL0002,2023/3/21,2024/3/19
SU00005128,CU000783,PH001029,PL0004,2024/3/20,2025/3/19
SU00005129,CU000784,PH001030,PL0001,2023/1/13,2023/2/9
SU00005130,CU000784,PH001030,PL0001,2023/2/10,2023/3/9
SU00005131,CU000784,PH001030,PL0001,2023/3/10,2023/4/6
SU00005132,CU000784,PH001030,PL0001,2023/4/7,2023/5/4
SU00005133,CU000784,PH001030,PL0001,2023/5/5,2023/6/1
SU00005134,CU000784,PH001030,PL0001,2023/6/2,2023/6/29
SU00005135,CU000784,PH001030,PL0001,2023/6/30,2023/7/27
SU00005136,CU000784,PH001030,PL0001,2023/7/28,2023/8/24
SU00005137,CU000784,PH001030,PL0002,2023/8/25,2024/8/23
SU00005138,CU000784,PH001030,PL0002,2024/8/24,2025/8/23
SU00005139,CU000785,PH001031,PL0004,2023/1/22,2024/1/21
SU00005140,CU000786,PH001032,PL0006,2023/1/18,2024/1/17
SU00005141,CU000786,PH001032,PL0006,2024/1/18,2025/1/16
SU00005142,CU000787,PH001033,PL0002,2023/1/6,2024/1/5
SU00005143,CU000787,PH001033,PL0004,2024/1/6,2025/1/4
SU00005144,CU000788,PH001034,PL0001,2023/1/8,2023/2/4
SU00005145,CU000788,PH001034,PL0002,2023/2/5,2024/2/4
SU00005146,CU000788,PH001034,PL0002,2024/2/5,2025/2/3
SU00005147,CU000788,PH001034,PL0002,2025/2/4,2026/2/3
SU00005148,CU000789,PH001035,PL0006,2023/1/14,2024/1/13
SU00005149,CU000789,PH001035,PL0006,2024/1/14,2025/1/12
SU00005150,CU000790,PH001036,PL0004,2023/1/29,2024/1/28
SU00005151,CU000790,PH001036,PL0004,2024/1/29,2025/1/27
SU00005152,CU000790,PH001037,PL0004,2023/6/28,2024/6/26
SU00005153,CU000790,PH001037,PL0006,2024/6/27,2025/6/26
SU00005154,CU000791,PH001038,PL0001,2023/1/13,2023/2/9
SU00005155,CU000791,PH001038,PL0001,2023/2/10,2023/3/9
SU00005156,CU000791,PH001038,PL0001,2023/3/10,2023/4/6
SU00005157,CU000791,PH001038,PL0002,2023/4/7,2024/4/5
SU00005158,CU000791,PH001038,PL0002,2024/4/6,2025/4/5
SU00005159,CU000792,PH001039,PL0005,2023/1/18,2023/2/14
SU00005160,CU000792,PH001039,PL0005,2023/2/15,2023/3/14
SU00005161,CU000792,PH001039,PL0005,2023/3/15,2023/4/11
SU00005162,CU000792,PH001039,PL0005,2023/4/12,2023/5/9
SU00005163,CU000792,PH001039,PL0005,2023/5/10,2023/6/6
SU00005164,CU000792,PH001039,PL0005,2023/6/7,2023/7/4
SU00005165,CU000792,PH001039,PL0006,2023/7/5,2024/7/3
SU00005166,CU000792,PH001039,PL0006,2024/7/4,2025/7/3
SU00005167,CU000792,PH001040,PL0003,2023/7/15,2023/8/11
SU00005168,CU000792,PH001040,PL0004,2023/8/12,2024/8/10
SU00005169,CU000792,PH001040,PL0004,2024/8/11,2025/8/10
SU00005170,CU000793,PH001041,PL0001,2023/1/4,2023/1/31
SU00005171,CU000793,PH001041,PL0001,2023/2/1,2023/2/28
SU00005172,CU000793,PH001041,PL0001,2023/3/1,2023/3/28
SU00005173,CU000793,PH001041,PL0002,2023/3/29,2024/3/27
SU00005174,CU000793,PH001041,PL0004,2024/3/28,2025/3/27
SU00005175,CU000793,PH001042,PL0002,2023/2/15,2024/2/14
SU00005176,CU000793,PH001042,PL0002,2024/2/15,2025/2/13
SU00005177,CU000793,PH001043,PL0002,2023/5/3,2024/5/1
SU00005178,CU000793,PH001043,PL0002,2024/5/2,2025/5/1
SU00005179,CU000794,PH001044,PL0002,2023/1/26,2024/1/25
SU00005180,CU000794,PH001044,PL0002,2024/1/26,2025/1/24
SU00005181,CU000795,PH001045,PL0003,2023/1/14,2023/2/10
SU00005182,CU000795,PH001045,PL0004,2023/2/11,2024/2/10
SU00005183,CU000795,PH001045,PL0004,2024/2/11,2025/2/9
SU00005184,CU000795,PH001045,PL0004,2025/2/10,2026/2/9
SU00005185,CU000795,PH001046,PL0003,2023/3/22,2023/4/18
SU00005186,CU000795,PH001046,PL0004,2023/4/19,2024/4/17
SU00005187,CU000795,PH001046,PL0004,2024/4/18,2025/4/17
SU00005188,CU000795,PH001047,PL0004,2023/6/9,2024/6/7
SU00005189,CU000796,PH001048,PL0002,2023/1/29,2024/1/28
SU00005190,CU000797,PH001049,PL0002,2023/1/5,2024/1/4
SU00005191,CU000797,PH001049,PL0004,2024/1/5,2025/1/3
SU00005192,CU000797,PH001050,PL0004,2023/3/8,2024/3/6
SU00005193,CU000797,PH001050,PL0004,2024/3/7,2025/3/6
SU00005194,CU000798,PH001051,PL0001,2023/1/9,2023/2/5
SU00005195,CU000798,PH001051,PL0002,2023/2/6,2024/2/5
SU00005196,CU000798,PH001051,PL0002,2024/2/6,2025/2/4
SU00005197,CU000798,PH001051,PL0002,2025/2/5,2026/2/4
SU00005198,CU000798,PH001052,PL0004,2023/3/20,2024/3/18
