request_id,customer_id,open_time,closed_time,request_type,csr_id
RQ00001824,CU000656,2024-12-07 00:29:00,2024-12-07 06:07:15.273194,Service & Account Management,CSR012
RQ00001825,CU002394,2024-04-04 08:38:00,2024-04-08 13:54:27.449665,Technical Support,CSR007
RQ00001826,CU002187,2024-07-18 12:36:00,2024-07-18 19:53:56.793746,Security & Fraud,CSR015
RQ00001827,CU001140,2024-01-13 12:21:00,2024-01-17 15:04:11.122645,Technical Support,CSR008
RQ00001828,CU000788,2024-09-21 01:09:00,2024-09-21 02:59:23.281286,Service & Account Management,CSR009
RQ00001829,CU002074,2024-10-05 22:06:00,2024-10-05 22:19:39.910446,General Inquiry,CSR004
RQ00001830,CU000649,2024-04-12 00:10:00,2024-04-12 00:42:46.194321,General Inquiry,CSR012
RQ00001831,CU001737,2024-04-20 07:48:00,2024-04-21 15:20:35.315832,Security & Fraud,CSR003
RQ00001832,CU000252,2024-01-04 13:41:00,2024-01-04 18:17:52.238081,Service & Account Management,CSR010
RQ00001833,CU000606,2024-08-22 15:03:00,2024-08-22 15:34:40.038849,Service & Account Management,CSR002
RQ00001834,CU000906,2024-03-02 14:47:00,2024-03-02 19:21:57.619033,Service & Account Management,CSR009
RQ00001835,CU001119,2024-06-02 04:12:00,2024-06-02 07:48:36.382604,Service & Account Management,CSR005
RQ00001836,CU000112,2024-12-25 18:10:00,2024-12-25 18:42:40.308631,General Inquiry,CSR012
RQ00001837,CU002247,2024-05-28 08:09:00,2024-05-28 08:42:30.117179,General Inquiry,CSR014
RQ00001838,CU001074,2024-06-25 20:09:00,2024-06-25 22:42:45.562082,Service & Account Management,CSR008
RQ00001839,CU001324,2024-09-03 07:57:00,2024-09-03 10:14:34.083356,Service & Account Management,CSR007
RQ00001840,CU001131,2024-09-03 22:18:00,2024-09-06 00:55:13.274878,Technical Support,CSR006
RQ00001841,CU001749,2024-01-27 06:12:00,2024-01-27 11:46:19.416482,Service & Account Management,CSR009
RQ00001842,CU000843,2024-12-03 22:00:00,2024-12-03 22:25:05.773761,General Inquiry,CSR011
RQ00001843,CU001319,2024-08-28 13:07:00,2024-08-28 14:49:27.540215,Service & Account Management,CSR008
RQ00001844,CU001942,2024-07-03 23:58:00,2024-07-04 06:31:24.244198,Technical Support,CSR009
RQ00001845,CU001797,2024-01-26 00:28:00,2024-01-29 11:23:45.054625,Technical Support,CSR009
RQ00001846,CU001845,2024-12-04 17:15:00,2024-12-04 18:03:08.694873,General Inquiry,CSR002
RQ00001847,CU000656,2024-03-01 12:04:00,2024-03-02 09:27:06.596606,Security & Fraud,CSR010
RQ00001848,CU000865,2024-04-17 18:47:00,2024-04-18 07:07:14.321457,Technical Support,CSR002
RQ00001849,CU002190,2024-07-26 23:24:00,2024-07-27 03:56:44.680629,Service & Account Management,CSR003
RQ00001850,CU000526,2024-06-27 23:21:00,2024-06-29 07:16:53.721019,Security & Fraud,CSR007
RQ00001851,CU000236,2024-01-21 11:17:00,2024-01-21 13:12:12.747794,General Inquiry,CSR002
RQ00001852,CU002478,2024-02-02 02:59:00,2024-02-02 04:49:19.999297,General Inquiry,CSR002
RQ00001853,CU001325,2024-01-26 07:22:00,2024-01-27 21:56:48.203724,Security & Fraud,CSR006
RQ00001854,CU000670,2024-10-04 20:43:00,2024-10-05 07:24:59.910687,Billing & Payments,CSR013
RQ00001855,CU001774,2024-02-14 21:38:00,2024-02-15 03:26:31.652484,Service & Account Management,CSR013
RQ00001856,CU001401,2024-10-10 15:13:00,2024-10-10 22:23:24.481160,Billing & Payments,CSR001
RQ00001857,CU001165,2024-08-03 23:56:00,2024-08-04 03:43:01.775628,Service & Account Management,CSR006
RQ00001858,CU000875,2024-09-25 21:46:00,2024-09-27 21:46:39.621171,Technical Support,CSR008
RQ00001859,CU001861,2024-09-26 07:33:00,2024-09-26 09:06:39.891908,General Inquiry,CSR004
RQ00001860,CU000567,2024-11-25 07:08:00,2024-11-25 07:35:35.799253,General Inquiry,CSR013
RQ00001861,CU002052,2024-06-07 16:58:00,2024-06-07 21:55:31.927978,Billing & Payments,CSR008
RQ00001862,CU000427,2024-06-16 23:35:00,2024-06-17 04:29:36.539472,Service & Account Management,CSR009
RQ00001863,CU001328,2024-04-05 20:33:00,2024-04-06 02:32:24.787452,Billing & Payments,CSR013
RQ00001864,CU001160,2024-06-24 00:36:00,2024-06-24 00:49:10.539767,General Inquiry,CSR011
RQ00001865,CU000673,2024-01-27 20:23:00,2024-01-30 08:13:17.773943,Technical Support,CSR001
RQ00001866,CU002384,2024-03-03 13:31:00,2024-03-03 14:53:04.181125,General Inquiry,CSR011
RQ00001867,CU001639,2024-03-27 02:38:00,2024-03-27 21:42:21.798877,Security & Fraud,CSR001
RQ00001868,CU001727,2024-10-01 13:15:00,2024-10-02 21:21:51.339700,Security & Fraud,CSR009
RQ00001869,CU001336,2024-01-03 11:44:00,2024-01-03 12:43:27.953973,General Inquiry,CSR008
RQ00001870,CU000650,2024-02-13 22:14:00,2024-02-15 06:49:49.547138,Security & Fraud,CSR008
RQ00001871,CU001123,2024-06-14 04:36:00,2024-06-14 09:13:50.228861,Service & Account Management,CSR012
RQ00001872,CU002371,2024-11-17 18:22:00,2024-11-23 17:40:12.585929,Technical Support,CSR007
RQ00001873,CU002323,2024-05-22 07:16:00,2024-05-27 18:49:58.623044,Technical Support,CSR001
RQ00001874,CU000734,2024-03-26 04:12:00,2024-03-29 12:25:04.034875,Technical Support,CSR007
RQ00001875,CU000269,2024-12-21 10:05:00,2024-12-21 11:58:02.753655,Service & Account Management,CSR012
RQ00001876,CU002238,2024-07-03 04:23:00,2024-07-03 05:51:01.496242,Service & Account Management,CSR010
RQ00001877,CU001651,2024-01-01 12:32:00,2024-01-03 01:53:49.570539,Security & Fraud,CSR009
RQ00001878,CU000187,2024-10-14 08:37:00,2024-10-14 09:24:36.291909,General Inquiry,CSR010
RQ00001879,CU001880,2024-03-03 15:50:00,2024-03-03 17:37:06.238589,General Inquiry,CSR013
RQ00001880,CU001877,2024-05-21 16:51:00,2024-05-21 18:41:48.133041,Service & Account Management,CSR013
RQ00001881,CU001677,2024-01-25 20:21:00,2024-01-26 13:49:57.961290,Technical Support,CSR002
RQ00001882,CU000487,2024-01-14 13:15:00,2024-01-14 16:58:20.716801,Service & Account Management,CSR003
RQ00001883,CU000648,2024-12-02 09:20:00,2024-12-04 02:36:54.044598,Technical Support,CSR009
RQ00001884,CU000309,2024-11-02 02:46:00,2024-11-02 05:38:27.277971,Service & Account Management,CSR014
RQ00001885,CU001988,2024-05-03 12:40:00,2024-05-05 08:25:56.670694,Technical Support,CSR007
RQ00001886,CU000270,2024-11-10 21:30:00,2024-11-11 00:10:09.283308,Service & Account Management,CSR014
RQ00001887,CU002328,2024-05-09 14:45:00,2024-05-09 16:18:17.962405,Service & Account Management,CSR001
RQ00001888,CU000379,2024-01-19 07:15:00,2024-01-19 10:12:33.264215,Service & Account Management,CSR003
RQ00001889,CU000154,2024-12-27 09:46:00,2024-12-27 15:35:35.382426,Service & Account Management,CSR005
RQ00001890,CU001511,2024-09-18 18:20:00,2024-09-18 21:27:57.665764,Service & Account Management,CSR009
RQ00001891,CU002288,2024-05-28 17:07:00,2024-05-28 17:48:15.186105,General Inquiry,CSR004
RQ00001892,CU001350,2024-09-21 02:36:00,2024-09-22 20:59:06.242804,Security & Fraud,CSR012
RQ00001893,CU001867,2024-02-25 16:48:00,2024-02-29 06:51:44.407867,Technical Support,CSR013
RQ00001894,CU000135,2024-03-05 16:27:00,2024-03-05 17:40:04.267594,General Inquiry,CSR012
RQ00001895,CU002203,2024-06-12 10:49:00,2024-06-12 16:43:29.876608,Service & Account Management,CSR004
RQ00001896,CU001071,2024-05-05 17:36:00,2024-05-06 06:15:49.174760,Billing & Payments,CSR010
RQ00001897,CU002467,2024-05-25 16:14:00,2024-05-25 16:53:30.691940,General Inquiry,CSR013
RQ00001898,CU001289,2024-06-03 11:01:00,2024-06-03 12:01:03.836701,Service & Account Management,CSR012
RQ00001899,CU001887,2024-03-09 17:59:00,2024-03-09 19:50:42.735671,General Inquiry,CSR010
RQ00001900,CU000508,2024-07-27 05:28:00,2024-07-27 07:21:19.563490,General Inquiry,CSR008
RQ00001901,CU002025,2024-07-10 16:25:00,2024-07-10 20:32:01.427861,Service & Account Management,CSR013
RQ00001902,CU001849,2024-04-09 04:23:00,2024-04-11 02:50:41.200604,Security & Fraud,CSR007
RQ00001903,CU001973,2024-03-14 09:39:00,2024-03-14 12:27:08.745098,Service & Account Management,CSR013
RQ00001904,CU001185,2024-02-05 14:50:00,2024-02-05 16:45:26.918981,Service & Account Management,CSR015
RQ00001905,CU000201,2024-06-28 20:22:00,2024-06-29 05:43:13.074438,Security & Fraud,CSR007
RQ00001906,CU000405,2024-01-28 14:48:00,2024-01-28 18:53:36.966413,Service & Account Management,CSR007
RQ00001907,CU001357,2024-05-23 05:06:00,2024-05-24 19:17:24.175664,Security & Fraud,CSR009
RQ00001908,CU002295,2024-03-07 22:28:00,2024-03-10 15:06:39.360840,Technical Support,CSR005
RQ00001909,CU000009,2024-04-26 01:36:00,2024-04-26 05:59:08.989031,Billing & Payments,CSR001
RQ00001910,CU002151,2024-11-27 05:21:00,2024-11-27 06:52:08.930028,General Inquiry,CSR013
RQ00001911,CU000747,2024-03-25 16:13:00,2024-03-27 15:49:44.744812,Technical Support,CSR001
RQ00001912,CU000476,2024-12-28 06:00:00,2024-12-29 11:05:26.590756,Security & Fraud,CSR005
RQ00001913,CU001607,2024-10-11 21:34:00,2024-10-18 20:16:42.965528,Technical Support,CSR012
RQ00001914,CU002327,2024-06-05 02:17:00,2024-06-05 03:46:56.764536,Service & Account Management,CSR007
RQ00001915,CU000504,2024-10-09 00:24:00,2024-10-09 05:40:08.083795,Service & Account Management,CSR003
RQ00001916,CU000411,2024-11-10 21:00:00,2024-11-12 03:01:43.554871,Technical Support,CSR009
RQ00001917,CU000930,2024-09-05 03:09:00,2024-09-05 20:33:45.108759,Security & Fraud,CSR009
RQ00001918,CU001751,2024-11-14 19:08:00,2024-11-20 08:19:46.319317,Technical Support,CSR007
RQ00001919,CU000860,2024-02-21 04:12:00,2024-02-21 05:32:00.590627,General Inquiry,CSR006
RQ00001920,CU001671,2024-09-04 03:33:00,2024-09-04 04:12:31.541059,General Inquiry,CSR003
RQ00001921,CU002344,2024-04-01 17:48:00,2024-04-01 23:24:24.542457,Service & Account Management,CSR006
RQ00001922,CU000042,2024-10-05 22:20:00,2024-10-07 16:14:25.896953,Technical Support,CSR009
RQ00001923,CU001692,2024-11-21 16:04:00,2024-11-21 17:39:15.258187,Service & Account Management,CSR014
RQ00001924,CU000290,2024-07-25 22:49:00,2024-07-26 02:04:12.855313,Service & Account Management,CSR013
RQ00001925,CU001790,2024-07-22 20:55:00,2024-07-23 07:47:04.601281,Billing & Payments,CSR009
RQ00001926,CU001184,2024-08-27 04:35:00,2024-08-27 09:44:14.544716,Service & Account Management,CSR009
RQ00001927,CU000009,2024-12-26 17:25:00,2024-12-30 19:33:52.288910,Technical Support,CSR009
RQ00001928,CU000020,2024-10-27 23:17:00,2024-11-01 15:04:21.966118,Technical Support,CSR001
RQ00001929,CU002161,2024-04-18 23:30:00,2024-04-19 00:44:53.452318,General Inquiry,CSR010
RQ00001930,CU002397,2024-11-11 15:15:00,2024-11-11 16:14:09.816598,Service & Account Management,CSR014
RQ00001931,CU000632,2024-01-27 00:15:00,2024-02-01 20:07:24.754926,Technical Support,CSR001
RQ00001932,CU002473,2024-11-28 03:57:00,2024-11-29 14:51:40.362962,Security & Fraud,CSR007
RQ00001933,CU000497,2024-04-11 07:55:00,2024-04-11 12:56:34.802487,Service & Account Management,CSR006
RQ00001934,CU000246,2024-04-01 05:59:00,2024-04-01 18:15:10.442100,Technical Support,CSR002
RQ00001935,CU000956,2024-11-12 13:58:00,2024-11-13 12:11:01.786695,Security & Fraud,CSR006
RQ00001936,CU001826,2024-02-27 03:34:00,2024-02-28 00:44:04.390230,Technical Support,CSR006
RQ00001937,CU000857,2024-03-17 07:58:00,2024-03-17 12:47:52.223016,Service & Account Management,CSR007
RQ00001938,CU002147,2024-06-07 06:28:00,2024-06-07 07:00:34.701098,General Inquiry,CSR013
RQ00001939,CU000313,2024-12-05 21:35:00,2024-12-05 23:39:32.502541,Service & Account Management,CSR015
RQ00001940,CU001130,2024-10-01 03:01:00,2024-10-01 21:16:34.083726,Security & Fraud,CSR007
RQ00001941,CU002116,2024-12-02 13:42:00,2024-12-03 10:33:52.413919,Technical Support,CSR006
RQ00001942,CU002357,2024-05-16 10:20:00,2024-05-16 12:12:09.776145,General Inquiry,CSR008
RQ00001943,CU001499,2024-04-26 22:33:00,2024-04-26 23:39:17.555238,General Inquiry,CSR001
RQ00001944,CU000630,2024-04-25 15:47:00,2024-04-26 21:56:12.791856,Security & Fraud,CSR006
RQ00001945,CU001598,2024-03-25 18:21:00,2024-03-25 18:52:24.749864,Service & Account Management,CSR010
RQ00001946,CU001239,2024-07-15 13:06:00,2024-07-15 18:53:29.202913,Service & Account Management,CSR005
RQ00001947,CU001945,2024-12-28 18:35:00,2024-12-29 00:12:41.538351,Service & Account Management,CSR007
RQ00001948,CU000542,2024-01-26 01:27:00,2024-01-26 04:40:29.740976,Service & Account Management,CSR015
RQ00001949,CU001343,2024-05-28 16:30:00,2024-05-28 17:13:49.427442,Service & Account Management,CSR013
RQ00001950,CU000204,2024-05-09 04:49:00,2024-05-15 17:26:19.467789,Technical Support,CSR005
RQ00001951,CU001682,2024-11-25 21:42:00,2024-11-27 19:56:32.609530,Security & Fraud,CSR011
RQ00001952,CU001948,2024-06-11 03:37:00,2024-06-11 07:34:42.716239,Service & Account Management,CSR007
RQ00001953,CU001752,2024-12-02 07:29:00,2024-12-02 08:02:53.742305,General Inquiry,CSR004
RQ00001954,CU000577,2024-07-25 11:52:00,2024-07-25 12:29:14.219498,General Inquiry,CSR012
RQ00001955,CU000862,2024-10-23 19:29:00,2024-10-23 20:48:17.932790,General Inquiry,CSR007
RQ00001956,CU001071,2024-08-27 22:23:00,2024-08-28 03:37:56.224444,Billing & Payments,CSR001
RQ00001957,CU001067,2024-01-02 09:21:00,2024-01-02 15:13:40.979230,Service & Account Management,CSR003
RQ00001958,CU002024,2024-03-02 06:40:00,2024-03-02 09:25:47.588961,Service & Account Management,CSR004
RQ00001959,CU000119,2024-01-02 21:28:00,2024-01-03 02:47:25.135861,Service & Account Management,CSR015
RQ00001960,CU001296,2024-12-07 09:05:00,2024-12-07 12:25:01.798695,Service & Account Management,CSR014
RQ00001961,CU001309,2024-02-03 12:49:00,2024-02-09 23:36:49.285690,Technical Support,CSR010
RQ00001962,CU001634,2024-06-03 04:31:00,2024-06-03 06:38:17.338646,Service & Account Management,CSR010
RQ00001963,CU002219,2024-09-21 15:32:00,2024-09-27 14:34:59.525575,Technical Support,CSR006
RQ00001964,CU001242,2024-08-23 10:41:00,2024-08-23 15:08:15.881566,Service & Account Management,CSR005
RQ00001965,CU000925,2024-02-08 10:59:00,2024-02-08 15:56:49.343988,Service & Account Management,CSR010
RQ00001966,CU001497,2024-07-05 10:54:00,2024-07-05 11:17:48.498669,General Inquiry,CSR010
RQ00001967,CU001551,2024-06-08 08:44:00,2024-06-08 09:32:46.108571,General Inquiry,CSR006
RQ00001968,CU000030,2024-04-03 04:13:00,2024-04-04 06:10:02.609160,Security & Fraud,CSR001
RQ00001969,CU000157,2024-10-18 08:46:00,2024-10-18 11:59:42.400590,Service & Account Management,CSR013
RQ00001970,CU000130,2024-10-16 05:33:00,2024-10-16 10:14:51.181137,Service & Account Management,CSR002
RQ00001971,CU002137,2024-03-05 05:33:00,2024-03-05 07:01:03.766712,General Inquiry,CSR006
RQ00001972,CU000321,2024-02-02 09:41:00,2024-02-02 10:46:08.311590,Service & Account Management,CSR008
RQ00001973,CU000817,2024-04-17 15:16:00,2024-04-17 15:53:26.539551,General Inquiry,CSR004
RQ00001974,CU001997,2024-09-06 07:15:00,2024-09-06 08:20:46.207775,General Inquiry,CSR014
RQ00001975,CU002346,2024-03-13 22:13:00,2024-03-14 12:12:03.808158,Security & Fraud,CSR001
RQ00001976,CU000135,2024-08-13 07:01:00,2024-08-13 08:33:34.865270,General Inquiry,CSR013
RQ00001977,CU000237,2024-06-25 18:13:00,2024-06-27 14:17:35.569222,Security & Fraud,CSR013
RQ00001978,CU000660,2024-11-23 00:17:00,2024-11-25 20:11:21.087418,Technical Support,CSR002
RQ00001979,CU001317,2024-12-28 22:42:00,2024-12-28 23:20:51.245758,General Inquiry,CSR010
RQ00001980,CU000273,2024-10-03 02:26:00,2024-10-03 02:40:50.819259,General Inquiry,CSR008
RQ00001981,CU000596,2024-11-02 03:08:00,2024-11-02 06:52:21.503686,Service & Account Management,CSR007
RQ00001982,CU001338,2024-12-13 21:53:00,2024-12-16 09:58:25.556303,Technical Support,CSR007
RQ00001983,CU001845,2024-10-02 08:02:00,2024-10-02 09:50:32.192021,General Inquiry,CSR005
RQ00001984,CU002090,2024-06-11 16:17:00,2024-06-11 22:09:28.115114,Service & Account Management,CSR009
RQ00001985,CU001042,2024-10-25 04:57:00,2024-10-25 05:12:35.568111,General Inquiry,CSR013
RQ00001986,CU001980,2024-04-17 03:24:00,2024-04-17 05:09:09.182148,General Inquiry,CSR013
RQ00001987,CU000786,2024-05-28 23:46:00,2024-05-29 18:09:07.226041,Billing & Payments,CSR009
RQ00001988,CU001177,2024-01-17 12:53:00,2024-01-18 08:33:56.914746,Security & Fraud,CSR009
RQ00001989,CU000255,2024-06-27 20:16:00,2024-06-29 10:25:03.497543,Technical Support,CSR009
RQ00001990,CU002173,2024-01-14 09:59:00,2024-01-14 11:15:10.319598,General Inquiry,CSR004
RQ00001991,CU002188,2024-02-12 13:40:00,2024-02-14 06:13:06.981209,Security & Fraud,CSR015
RQ00001992,CU000527,2024-12-28 15:31:00,2024-12-28 17:05:12.296798,General Inquiry,CSR006
RQ00001993,CU002466,2024-02-26 12:39:00,2024-02-26 17:32:40.440231,Service & Account Management,CSR006
RQ00001994,CU000012,2024-11-26 06:18:00,2024-11-29 22:39:35.573906,Technical Support,CSR004
RQ00001995,CU000098,2024-01-25 09:58:00,2024-01-25 10:32:32.139000,General Inquiry,CSR008
RQ00001996,CU001540,2024-05-27 15:52:00,2024-05-27 17:25:01.226758,General Inquiry,CSR003
RQ00001997,CU001007,2024-08-10 15:49:00,2024-08-12 12:28:43.131039,Security & Fraud,CSR007
RQ00001998,CU000829,2024-10-27 13:49:00,2024-11-01 07:19:33.759986,Technical Support,CSR006
RQ00001999,CU000205,2024-09-03 08:48:00,2024-09-03 12:04:39.108961,Service & Account Management,CSR001
RQ00002000,CU000878,2024-01-26 06:51:00,2024-01-26 09:35:54.262825,Service & Account Management,CSR013
RQ00002001,CU001853,2024-05-04 18:14:00,2024-05-04 22:20:51.141892,Service & Account Management,CSR004
RQ00002002,CU002111,2024-08-27 23:00:00,2024-08-28 03:04:27.386045,Service & Account Management,CSR004
RQ00002003,CU002033,2024-12-26 14:38:00,2024-12-26 15:28:08.801414,General Inquiry,CSR015
RQ00002004,CU001347,2024-03-08 18:20:00,2024-03-08 22:07:42.091657,Service & Account Management,CSR007
RQ00002005,CU001769,2024-01-16 07:47:00,2024-01-16 08:30:41.277857,General Inquiry,CSR010
RQ00002006,CU002389,2024-09-18 13:58:00,2024-09-20 22:12:00.586512,Technical Support,CSR009
RQ00002007,CU001527,2024-05-08 17:12:00,2024-05-08 21:46:45.427468,Service & Account Management,CSR006
RQ00002008,CU001194,2024-10-25 12:34:00,2024-10-27 02:04:29.932140,Technical Support,CSR010
RQ00002009,CU000904,2024-02-15 11:52:00,2024-02-16 05:07:29.027002,Billing & Payments,CSR007
RQ00002010,CU000967,2024-04-14 08:32:00,2024-04-14 15:22:59.363814,Billing & Payments,CSR013
RQ00002011,CU001154,2024-01-28 20:18:00,2024-01-28 23:25:23.940007,Service & Account Management,CSR001
RQ00002012,CU000702,2024-12-02 06:26:00,2024-12-02 11:01:00.341020,Service & Account Management,CSR015
RQ00002013,CU000897,2024-11-04 08:42:00,2024-11-11 03:07:00.990280,Technical Support,CSR001
RQ00002014,CU000122,2024-09-01 12:47:00,2024-09-01 15:23:42.038568,Service & Account Management,CSR007
RQ00002015,CU000660,2024-08-14 00:52:00,2024-08-15 01:56:03.578533,Technical Support,CSR009
RQ00002016,CU000028,2024-12-26 18:50:00,2024-12-26 19:48:55.697919,General Inquiry,CSR004
RQ00002017,CU002463,2024-10-11 20:13:00,2024-10-12 02:12:06.263566,Service & Account Management,CSR006
RQ00002018,CU002321,2024-03-11 03:36:00,2024-03-11 04:13:43.653990,General Inquiry,CSR008
RQ00002019,CU002490,2024-05-22 11:43:00,2024-05-22 14:45:16.273935,Service & Account Management,CSR009
RQ00002020,CU002257,2024-07-14 15:19:00,2024-07-14 20:07:36.574791,Service & Account Management,CSR005
RQ00002021,CU001626,2024-09-26 10:25:00,2024-10-02 10:09:04.740793,Technical Support,CSR012
RQ00002022,CU000594,2024-06-11 09:05:00,2024-06-11 09:25:56.349333,General Inquiry,CSR007
RQ00002023,CU001726,2024-07-01 19:13:00,2024-07-01 21:01:29.275495,General Inquiry,CSR005
RQ00002024,CU001310,2024-09-22 22:04:00,2024-09-23 08:52:15.258541,Billing & Payments,CSR015
RQ00002025,CU001473,2024-07-26 15:50:00,2024-07-28 02:17:45.436556,Technical Support,CSR006
RQ00002026,CU000320,2024-08-26 19:02:00,2024-09-01 08:08:01.126044,Technical Support,CSR006
RQ00002027,CU000534,2024-10-08 23:24:00,2024-10-09 01:46:54.581106,Service & Account Management,CSR014
RQ00002028,CU000542,2024-01-05 02:53:00,2024-01-05 07:30:25.432588,Service & Account Management,CSR004
RQ00002029,CU000792,2024-07-11 20:00:00,2024-07-18 14:36:46.887070,Technical Support,CSR001
RQ00002030,CU001906,2024-04-18 19:43:00,2024-04-20 12:20:02.887478,Security & Fraud,CSR007
RQ00002031,CU001651,2024-08-05 07:34:00,2024-08-11 08:08:02.059916,Technical Support,CSR006
RQ00002032,CU000387,2024-12-20 21:41:00,2024-12-20 23:27:01.057881,General Inquiry,CSR004
RQ00002033,CU001807,2024-10-23 03:38:00,2024-10-24 02:38:51.513181,Billing & Payments,CSR008
RQ00002034,CU001782,2024-05-24 06:58:00,2024-05-24 12:43:52.201853,Service & Account Management,CSR013
